"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.425435833E1,-9.412932210E-3,2.852072939E-3,-1.200833358E-3
1.426433633E1,-9.359136224E-3,3.469393589E-3,-3.599009942E-3
1.427431433E1,-4.082805477E-3,1.244706102E-3,-1.173890545E-3
1.428429233E1,-3.139246954E-3,-3.034461290E-3,-1.404786599E-3
1.429427033E1,-7.750655524E-3,-3.832291346E-3,3.159032203E-3
1.430424833E1,-1.358084846E-2,9.496808052E-4,9.855284356E-3
1.431422633E1,-1.382407174E-2,-1.335428096E-3,1.398074161E-2
1.432420433E1,-7.210910786E-3,-7.947790436E-3,1.345476694E-2
1.433418233E1,6.767579471E-4,-7.384393830E-3,9.336651303E-3
1.434416033E1,1.076135039E-2,-7.265883498E-3,6.660707295E-3
1.435413833E1,1.595728844E-2,-6.882635877E-3,4.631797783E-3
1.436411633E1,1.453782339E-2,-5.021085963E-3,5.911979359E-3
1.437409433E1,1.101206895E-2,-5.172862206E-3,8.897697553E-3
1.438407233E1,6.201334763E-3,-3.383484203E-3,8.915008046E-3
1.439405033E1,5.249375943E-3,-2.078749705E-3,7.951169275E-3
1.440402833E1,4.463743418E-3,-4.627434537E-4,4.944726825E-3
1.441400633E1,3.047994804E-3,-1.511541195E-3,-2.616001439E-5
1.442398433E1,-2.724344376E-4,-1.145623624E-3,1.126189716E-3
1.443396233E1,-6.078959443E-3,-1.595863141E-3,-7.791444077E-4
1.444394033E1,-1.116932649E-2,1.232147217E-3,2.113847528E-3
1.445391833E1,-1.137701329E-2,1.595326699E-3,4.784354474E-3
1.446389633E1,-9.241158143E-3,1.292573288E-4,5.667458754E-3
1.447387433E1,-4.595238715E-3,9.313151240E-4,3.688595491E-3
1.448385233E1,-3.323312616E-3,1.705762930E-3,3.663021780E-4
1.449383033E1,-1.763270935E-3,3.670983948E-3,-1.348929130E-3
1.450380833E1,-3.685735865E-4,4.490705207E-3,-5.045129918E-3
1.451378633E1,3.622021992E-3,2.198832110E-3,-5.310713314E-3
1.452376433E1,7.773091085E-3,1.806548797E-3,-6.519256160E-3
1.453374233E1,6.514595821E-3,2.827380784E-3,-6.726249121E-3
1.454372033E1,4.613099620E-3,1.719771884E-3,-6.769658998E-3
1.455369833E1,5.460401997E-3,4.158457741E-4,-6.217253394E-3
1.456367633E1,7.437532768E-3,1.680048183E-3,-5.158913322E-3
1.457365433E1,1.190460660E-2,-1.674235798E-3,-1.970753307E-3
1.458363233E1,1.253657509E-2,-1.536017284E-3,-7.032156282E-5
1.459361033E1,8.073386736E-3,-7.381234318E-4,9.512915276E-4
1.460358833E1,5.595315248E-3,-2.949731424E-4,3.400960704E-4
1.461356633E1,4.220170900E-3,-2.085118555E-3,3.578491160E-4
1.462354433E1,3.243057057E-3,-1.393496059E-3,-9.103482007E-4
1.463352233E1,3.492444754E-3,9.477315471E-4,4.209004110E-4
1.464350033E1,6.352413446E-3,4.169642925E-4,4.485973041E-4
1.465347833E1,9.608433582E-3,1.394003630E-3,4.915939178E-3
1.466345633E1,1.554701570E-2,1.472299919E-3,5.937794223E-3
1.467343433E1,1.937207021E-2,1.221299171E-4,2.846725751E-3
1.468341233E1,2.382114716E-2,-3.047753125E-4,1.172928954E-3
1.469339067E1,2.650534548E-2,-1.157519408E-3,1.579982345E-4
1.470336867E1,2.340329625E-2,-9.178342298E-4,-2.403962659E-3
1.471334667E1,2.000495233E-2,-7.838336751E-4,-7.768966723E-3
1.472332467E1,1.940494217E-2,3.006057814E-4,-8.493347093E-3
1.473330267E1,1.746608317E-2,-1.565832645E-5,-9.398379363E-3
1.474328067E1,1.147503592E-2,-3.410968930E-4,-4.999635275E-3
1.475325867E1,7.881635800E-3,8.435165510E-4,-4.229646642E-3
1.476323667E1,4.039759282E-3,-8.132355288E-4,-3.986233380E-3
1.477321467E1,-2.171183936E-3,-3.169607371E-4,-1.413283986E-3
1.478319267E1,-1.330426242E-2,-5.915323272E-4,2.231784631E-3
1.479317067E1,-2.655775845E-2,-1.300500706E-3,4.859453533E-3
1.480314867E1,-4.054920375E-2,-1.184387133E-3,7.548447233E-3
1.481312667E1,-4.461223632E-2,-2.043286338E-3,9.731529281E-3
1.482310467E1,-4.071736336E-2,-4.111230839E-3,8.596490137E-3
1.483308267E1,-3.179094568E-2,-4.688692745E-3,4.197081085E-3
1.484306067E1,-2.737435885E-2,-4.182159435E-3,4.888437688E-3
1.485303867E1,-3.165029362E-2,-3.980352543E-3,7.447647396E-3
1.486301667E1,-4.051329195E-2,-1.405342482E-3,8.231149055E-3
1.487299467E1,-4.296217486E-2,-7.084291428E-5,7.100776769E-3
1.488297267E1,-4.634838551E-2,-4.314342514E-4,2.922277199E-3
1.489295067E1,-5.424470082E-2,-3.027496859E-4,-1.297973096E-3
1.490292867E1,-7.269588113E-2,-1.339055598E-4,-5.288720131E-3
1.491290667E1,-9.608855844E-2,5.316184834E-4,4.677027173E-4
1.492288467E1,-1.207371801E-1,-1.274004579E-3,-4.048752133E-3
1.493286267E1,-1.421711743E-1,4.965952598E-3,-7.648809347E-3
1.494284067E1,-1.604950428E-1,4.449564964E-3,-1.017801370E-2
1.495281867E1,-1.813230962E-1,5.408558063E-3,-1.046645921E-2
1.496279667E1,-2.138501555E-1,-3.507438581E-3,4.451770801E-3
1.497277467E1,-2.604010999E-1,-2.901643980E-3,3.500645515E-3
1.498275267E1,-3.074751198E-1,-1.686976291E-3,1.178227738E-2
1.499273067E1,-3.543387353E-1,-2.783996519E-3,2.390490100E-2
1.500270867E1,-3.918229938E-1,-3.146719187E-3,2.721014991E-2
1.501268667E1,-4.160561264E-1,-5.646170117E-3,2.846625261E-2
1.502266467E1,-4.479216337E-1,-7.688015699E-3,2.988465130E-2
1.503264267E1,-4.969245493E-1,1.142067835E-3,2.642469481E-2
1.504262067E1,-5.533595681E-1,1.816872135E-2,1.186599117E-2
1.505259867E1,-6.076804996E-1,3.526916727E-2,7.708415855E-3
1.506257667E1,-6.649243832E-1,4.792504013E-2,6.068174727E-3
1.507255467E1,-7.248381972E-1,6.421064585E-2,6.058342289E-3
1.508253267E1,-7.794029117E-1,8.509115875E-2,4.158975556E-3
1.509251067E1,-8.271304369E-1,1.230166554E-1,-1.168343332E-2
1.510248867E1,-8.776386380E-1,1.469688565E-1,-2.775587700E-2
1.511246667E1,-9.359237552E-1,1.408331394E-1,-2.799058706E-2
1.512244467E1,-9.912905693E-1,1.288148165E-1,-7.467201445E-3
1.513242267E1,-1.035721660E0,1.055105403E-1,1.223561261E-2
1.514240067E1,-1.079033971E0,1.079713032E-1,4.712183028E-3
1.515237867E1,-1.143038034E0,1.182208210E-1,1.509755664E-2
1.516235667E1,-1.170493364E0,2.578959167E-1,1.494043041E-2
1.517233467E1,-1.198923230E0,2.907095850E-1,-3.451803699E-2
1.518231267E1,-1.208517551E0,1.627425700E-1,-8.384440094E-3
1.519229067E1,-1.202158570E0,-2.893087082E-2,-6.161720026E-3
1.520226867E1,-1.214501500E0,-1.379657388E-1,-2.014464885E-2
1.521224667E1,-1.241146207E0,-2.932434678E-1,-1.986501552E-2
1.522222467E1,-1.242596507E0,-3.635258973E-1,-3.430201113E-2
1.523220267E1,-1.231540561E0,-3.485483229E-1,-4.354231805E-2
1.524218067E1,-1.225571632E0,-3.077380657E-1,-4.346401989E-2
1.525215867E1,-1.224834800E0,-2.320312262E-1,-4.483490437E-2
1.526213667E1,-1.222452879E0,-1.316196620E-1,-4.576674476E-2
1.527211467E1,-1.202122211E0,-8.616886102E-3,-6.115280837E-2
1.528209267E1,-1.180428147E0,6.566293538E-2,-3.777824342E-2
1.529207067E1,-1.156292439E0,5.412496626E-2,-8.026459254E-4
1.530204867E1,-1.146340251E0,3.353952989E-2,-1.550808921E-2
1.531202667E1,-1.133605957E0,4.232739657E-2,-2.102340572E-2
1.532200467E1,-1.111274600E0,2.404000238E-2,-3.238391504E-2
1.533198267E1,-1.093505979E0,5.517258309E-3,-3.192414716E-2
1.534196067E1,-1.095286250E0,2.821138501E-2,-1.947626472E-2
1.535193867E1,-1.135191560E0,1.178466007E-1,-7.245334331E-3
1.536191667E1,-1.200792670E0,2.627981901E-1,2.165955119E-2
1.537189467E1,-1.282443643E0,4.093898237E-1,6.738264859E-2
1.538187267E1,-1.347830892E0,5.169948339E-1,1.221992895E-1
1.539185067E1,-1.401416540E0,6.125556827E-1,1.597193480E-1
1.540182867E1,-1.448274612E0,6.950631142E-1,1.825911105E-1
1.541180667E1,-1.484563470E0,7.588304281E-1,2.034769356E-1
1.542178467E1,-1.478162050E0,8.127605319E-1,2.113013119E-1
1.543176267E1,-1.447702765E0,7.838449478E-1,2.109501362E-1
1.544174067E1,-1.378104329E0,6.797267795E-1,2.020349354E-1
1.545171867E1,-1.312197208E0,5.609658957E-1,1.747871786E-1
1.546169667E1,-1.268653154E0,3.729762733E-1,1.429557502E-1
1.547167467E1,-1.226391554E0,2.000398189E-1,1.197764054E-1
1.548165267E1,-1.207149625E0,5.236380547E-2,1.169065833E-1
1.549162967E1,-1.191265941E0,-9.216583520E-2,1.107597575E-1
1.550160767E1,-1.183518887E0,-1.805415004E-1,9.415761381E-2
1.551158567E1,-1.192900896E0,-2.337995023E-1,6.866098940E-2
1.552156367E1,-1.217325568E0,-2.591083348E-1,2.900758944E-2
1.553154167E1,-1.259062529E0,-2.703012228E-1,-1.644059271E-2
1.554151967E1,-1.340541959E0,-2.735390961E-1,-7.018691301E-2
1.555149767E1,-1.401006579E0,-2.356428802E-1,-8.460304141E-2
1.556147567E1,-1.399341822E0,-1.920980662E-1,-9.709087014E-2
1.557145367E1,-1.400815129E0,-1.283672899E-1,-1.453757882E-1
1.558143167E1,-1.393955827E0,-1.013651118E-2,-2.008342594E-1
1.559140967E1,-1.396611094E0,1.174978390E-1,-2.533293664E-1
1.560138767E1,-1.412443161E0,2.421068996E-1,-3.027360737E-1
1.561136567E1,-1.377440691E0,3.254267573E-1,-3.186058700E-1
1.562134367E1,-1.364602089E0,2.477061003E-1,-4.226512909E-1
1.563132167E1,-1.250455141E0,2.759493887E-2,-4.735355377E-1
1.564129967E1,-8.780813217E-1,-7.231153250E-1,-4.592010677E-1
1.565127767E1,-7.672681212E-1,-1.057114244E0,-4.630245864E-1
1.566125567E1,-9.163111448E-1,-7.575469613E-1,-4.167947471E-1
1.567123367E1,-1.083290100E0,-4.919239283E-1,-3.707796931E-1
1.568121167E1,-1.204945087E0,-4.503405392E-1,-3.472581208E-1
1.569118929E1,-1.303900003E0,-5.238481760E-1,-3.543437123E-1
1.570116729E1,-1.373722792E0,-5.611076355E-1,-3.482421637E-1
1.571114529E1,-1.450896263E0,-5.579778552E-1,-3.347376585E-1
1.572112329E1,-1.505602360E0,-6.007761955E-1,-3.135905564E-1
1.573110129E1,-1.514212608E0,-6.599596739E-1,-2.783489823E-1
1.574107929E1,-1.505329967E0,-6.615200639E-1,-2.591356039E-1
1.575105729E1,-1.509581804E0,-6.262897253E-1,-2.700687349E-1
1.576103529E1,-1.574837804E0,-2.197557837E-1,-3.157880306E-1
1.577101329E1,-1.515831113E0,-2.518167198E-1,-3.286267221E-1
1.578099129E1,-1.484355211E0,-2.511828840E-1,-3.469862938E-1
1.579096929E1,-1.480069518E0,-2.696227133E-1,-3.910710216E-1
1.580094729E1,-1.487113595E0,-2.760776877E-1,-4.007486701E-1
1.581092529E1,-1.490666032E0,-2.383143306E-1,-3.782713413E-1
1.582090329E1,-1.477131009E0,-2.318665534E-1,-3.646668494E-1
1.583088129E1,-1.485211372E0,-1.921916157E-1,-3.136145175E-1
1.584085929E1,-1.506551027E0,-1.725817025E-1,-2.778240144E-1
1.585083729E1,-1.552754164E0,-1.454455554E-1,-2.626780272E-1
1.586081529E1,-1.587727904E0,-1.349582970E-1,-2.559921443E-1
1.587079329E1,-1.598036051E0,-1.117682606E-1,-2.302461267E-1
1.588077129E1,-1.579321146E0,-8.281703293E-2,-1.864472479E-1
1.589074929E1,-1.544788241E0,-5.488587916E-2,-1.327774674E-1
1.590072729E1,-1.512696028E0,-3.336620703E-2,-9.020764381E-2
1.591070529E1,-1.489731908E0,-3.169658408E-2,-8.684443682E-2
1.592068329E1,-1.472268224E0,-5.426394194E-2,-1.232221499E-1
1.593066129E1,-1.444212556E0,-7.268472016E-2,-1.792500615E-1
1.594063929E1,-1.394911289E0,-8.536589891E-2,-2.277371734E-1
1.595061729E1,-1.329774737E0,-8.824980259E-2,-2.424163371E-1
1.596059529E1,-1.263074040E0,-6.900393218E-2,-2.086929977E-1
1.597057329E1,-1.218972564E0,-4.505935684E-2,-1.352965832E-1
1.598055129E1,-1.225074649E0,-1.742479950E-2,-5.218172073E-2
1.599052929E1,-1.252129555E0,-1.871165819E-3,1.501074806E-2
1.600050729E1,-1.268197536E0,5.969713442E-3,4.927737638E-2
1.601048529E1,-1.258238554E0,2.416932955E-3,6.530420482E-2
1.602046329E1,-1.238300800E0,-5.485168099E-2,9.937243164E-2
1.603044129E1,-1.245727062E0,-1.683187187E-1,1.516647339E-1
1.604041929E1,-1.280966282E0,-1.992185861E-1,1.789469570E-1
1.605039729E1,-1.324317575E0,-1.793763191E-1,1.698827296E-1
1.606037529E1,-1.340897679E0,-1.794085354E-1,1.371799111E-1
1.607035329E1,-1.334444284E0,-1.946400106E-1,1.109784991E-1
1.608033129E1,-1.306637764E0,-2.206777334E-1,1.136403233E-1
1.609030929E1,-1.272439003E0,-2.262322605E-1,1.554557830E-1
1.610028629E1,-1.254355073E0,-2.225293964E-1,1.892462373E-1
1.611026429E1,-1.247384906E0,-2.281793952E-1,2.266060859E-1
1.612024229E1,-1.242010951E0,-2.203489095E-1,2.468937784E-1
1.613022029E1,-1.226960659E0,-2.300701737E-1,2.714021802E-1
1.614019829E1,-1.175437570E0,-2.123196721E-1,2.746006250E-1
1.615017629E1,-1.130222559E0,-2.182871997E-1,3.397887945E-1
1.616015429E1,-1.082547784E0,-1.874808222E-1,3.991282880E-1
1.617013229E1,-1.046972752E0,-1.685249060E-1,4.247698784E-1
1.618011029E1,-1.025525570E0,-1.487083137E-1,4.154703915E-1
1.619008829E1,-1.016696811E0,-1.176137850E-1,3.744592667E-1
1.620006629E1,-9.940685630E-1,-7.162818313E-2,3.148071170E-1
1.621004429E1,-9.701634049E-1,-5.649945140E-2,2.867062688E-1
1.622002229E1,-9.446783066E-1,-6.732573360E-2,2.755582929E-1
1.623000029E1,-9.154883623E-1,-6.222467124E-2,2.348049432E-1
1.623997829E1,-8.763644099E-1,-3.041774035E-2,1.718683243E-1
1.624995629E1,-8.138712049E-1,9.396802634E-2,1.444201916E-1
1.625993429E1,-2.459790260E-1,3.247583508E-1,9.743244201E-2
1.626991229E1,5.287926644E-2,-7.734832354E-3,1.101437956E-1
1.627989029E1,-1.923261792E-3,3.539586067E-2,2.091569155E-1
1.628986829E1,-2.434464172E-2,7.676266134E-2,2.120271623E-1
1.629984629E1,-4.979998805E-3,8.529037237E-2,1.763685048E-1
1.630982429E1,1.945513859E-2,6.529991329E-2,1.344289333E-1
1.631980229E1,2.467333525E-2,6.027453020E-2,1.001894698E-1
1.632978029E1,2.098580077E-2,5.595509708E-2,7.951325178E-2
1.633975829E1,1.709252410E-2,5.309619755E-2,8.115642518E-2
1.634973629E1,1.499026455E-2,4.659720883E-2,8.952636272E-2
1.635971429E1,1.321553439E-2,4.423019290E-2,8.169720322E-2
1.636969229E1,1.289365813E-2,3.938071057E-2,7.564076781E-2
1.637967029E1,1.232613903E-2,3.887231648E-2,8.316393197E-2
1.638964829E1,1.130389981E-2,3.573826700E-2,7.342082262E-2
1.639962629E1,1.116168685E-2,4.425825179E-2,4.458650947E-2
1.640960429E1,8.965772577E-3,4.661386088E-2,1.508530788E-2
1.641958229E1,7.955635898E-3,4.783465341E-2,-4.223142751E-3
1.642956029E1,1.191109139E-2,5.007698759E-2,-1.335201436E-3
1.643953829E1,1.347969379E-2,5.950377882E-2,1.414246042E-3
1.644951629E1,1.815685444E-2,6.782646477E-2,2.235766500E-3
1.645949429E1,2.007992379E-2,7.352296263E-2,9.741353802E-3
1.646947229E1,2.188725397E-2,6.242986768E-2,8.523149788E-2
1.647945029E1,1.587649994E-2,3.064051270E-2,1.915845573E-1
1.648942829E1,1.519539952E-2,3.278946877E-2,1.815471053E-1
1.649940629E1,2.277235873E-2,5.940722674E-2,1.021412238E-1
1.650938429E1,2.784923278E-2,7.222797722E-2,5.769531801E-2
1.651936229E1,3.227594122E-2,8.258048445E-2,2.799734287E-2
1.652934029E1,4.425192624E-2,1.085809395E-1,1.307969913E-2
1.653931829E1,5.711925402E-2,1.396549642E-1,4.973285832E-4
1.654929629E1,7.128223777E-2,1.672298759E-1,-1.279208809E-3
1.655927429E1,8.379643410E-2,2.090923786E-1,-7.881219499E-4
1.656925129E1,1.004783213E-1,2.560670078E-1,2.749914420E-4
1.657922929E1,1.514424384E-1,3.759332299E-1,-8.560056449E-5
1.658920729E1,3.021914959E-1,6.968910098E-1,-2.667213790E-3
1.659918529E1,2.638664544E-1,5.284849405E-1,-7.694196422E-3
1.660916329E1,6.567013916E-3,-5.911857821E-3,6.814171211E-4
1.661914129E1,1.522720442E-3,1.068553887E-3,7.381424657E-4
1.662911929E1,5.670219194E-3,8.946947753E-3,3.896266862E-4
1.663909729E1,-1.204997534E-3,6.527984515E-4,-3.792278876E-4
1.664907529E1,2.521817805E-4,-7.763896137E-4,-1.115185558E-3
1.665905329E1,-3.851127112E-4,-8.019553497E-4,-2.789529972E-4
1.666903129E1,-2.314486774E-3,-1.104806550E-3,4.401279439E-4
1.667900929E1,9.859687416E-4,5.362331867E-4,-2.022264962E-4
1.668898729E1,3.445641138E-3,2.649978735E-3,-2.502207644E-4
1.669896508E1,2.095418517E-3,3.155979328E-3,8.075868245E-4
1.670894308E1,2.010327298E-3,3.207952715E-3,3.636023903E-4
1.671892108E1,1.450530952E-3,1.987425610E-3,7.889092667E-4
1.672889908E1,-1.491920557E-5,-4.093907773E-4,3.629215353E-4
1.673887708E1,3.054591361E-4,-1.413403079E-3,1.091562328E-3
1.674885508E1,1.922766678E-3,4.875380546E-5,1.195829711E-3
1.675883308E1,1.604518853E-3,1.881008968E-3,-2.297705039E-3
1.676881108E1,1.680527814E-3,2.799035050E-3,1.083618728E-3
1.677878908E1,1.976937754E-3,1.796088181E-3,-6.445064791E-4
1.678876708E1,2.422760706E-3,5.457391962E-4,1.794710523E-3
1.679874508E1,1.325005549E-3,7.143057883E-5,2.455496870E-4
1.680872308E1,1.133218408E-3,-1.109205186E-4,1.292814733E-3
1.681870108E1,7.166999858E-4,-1.221057028E-4,-2.190617961E-4
1.682867908E1,-1.597447903E-3,-5.084420089E-3,5.216001882E-4
1.683865708E1,-3.157261293E-3,-6.828790531E-3,-1.507994835E-3
1.684863508E1,-2.328109462E-3,-8.327051066E-3,-8.249614621E-5
1.685861308E1,-4.657576326E-3,-8.337437175E-3,1.086098957E-3
1.686859108E1,-1.328454260E-2,-2.677145600E-2,4.038427433E-4
1.687856908E1,-1.665743627E-2,-3.534976393E-2,3.471173986E-4
1.688854708E1,-1.581098698E-2,-3.068298101E-2,2.151374065E-5
1.689852508E1,-1.456302870E-2,-2.816629410E-2,-4.586541909E-4
1.690850308E1,-1.920754090E-2,-3.562534973E-2,2.210255945E-3
1.691848108E1,-1.573850773E-2,-2.827555686E-2,2.276834799E-3
1.692845908E1,2.020825865E-3,4.508046433E-3,1.024287543E-3
1.693843708E1,9.742128663E-3,2.191925980E-2,3.545025247E-4
1.694841508E1,-4.018054809E-3,-1.095013693E-2,-9.327429580E-4
1.695839308E1,-4.019652959E-3,-7.293350529E-3,-2.053667326E-3
1.696837108E1,1.290246937E-2,3.183172271E-2,1.770416566E-5
1.697834908E1,2.642413788E-2,4.918461293E-2,-1.701898873E-3
1.698832708E1,-3.495472297E-2,-7.507676631E-2,-2.986329491E-4
1.699830408E1,6.330667064E-3,1.053800154E-2,9.210949065E-4
1.700828208E1,3.056225367E-2,6.356518716E-2,-7.592609618E-4
1.701826008E1,3.103412455E-4,8.749058470E-4,-5.589912762E-4
1.702823808E1,-1.565260626E-2,-3.192945570E-2,7.650221814E-4
1.703821608E1,2.134113340E-3,3.617620096E-3,-9.766852017E-4
1.704819408E1,7.198855281E-3,1.728769019E-2,4.522524250E-5
1.705817208E1,2.715690294E-3,3.515418619E-3,-9.558569873E-4
1.706815008E1,-4.727679305E-3,-9.007858112E-3,1.352423569E-3
1.707812808E1,-6.043069297E-4,4.594130442E-4,-7.008736720E-4
1.708810608E1,3.026204184E-3,5.424995907E-3,2.488838800E-4
1.709808408E1,-9.680049261E-4,-2.676872537E-3,-4.581853573E-4
1.710806208E1,-3.732273821E-3,-6.211303640E-3,-9.325671999E-5
1.711804008E1,-5.617806455E-4,4.146406427E-4,-4.772845423E-4
1.712801808E1,9.566508234E-4,2.364487387E-3,-7.839181926E-4
1.713799608E1,-2.991485409E-3,-2.434794791E-3,-4.504904791E-4
1.714797408E1,-4.519516369E-4,-1.001058146E-3,8.323651855E-4
1.715795208E1,2.163006226E-3,1.414695755E-3,-3.660573275E-4
1.716793008E1,6.070468808E-4,6.908020005E-4,-1.407466043E-4
1.717790808E1,-1.411362784E-3,-2.399796620E-3,-1.102946699E-3
1.718788608E1,-1.359953894E-3,2.372702584E-4,-8.307439275E-4
1.719786408E1,2.016934333E-3,1.117178239E-3,5.391861196E-4
1.720784208E1,8.008790319E-4,-7.363129407E-5,4.092352756E-4
1.721782008E1,-2.492053900E-4,-2.269673627E-3,4.803416959E-4
1.722779808E1,9.691188461E-4,1.017264090E-3,-1.043760218E-3
1.723777608E1,2.876159269E-4,1.031379215E-3,9.978191229E-4
1.724775408E1,-1.263487502E-3,-3.317426890E-4,1.189301984E-4
1.725773208E1,1.288353465E-3,-2.026312519E-3,6.867161719E-4
1.726771008E1,-5.285057705E-5,4.641758278E-4,-9.659745847E-4
1.727768808E1,-4.440689227E-4,-3.241198137E-4,1.587730600E-3
1.728766608E1,-1.703358721E-4,-1.857895404E-5,8.762438665E-4
1.729764408E1,-7.762050955E-4,-1.239371486E-3,-1.142698573E-3
1.730762208E1,-3.045950085E-3,-1.082399860E-3,-8.462716360E-4
1.731760008E1,6.774152862E-4,-8.251387626E-4,-2.598435967E-4
1.732757808E1,9.881156730E-4,8.693132550E-4,-3.017298877E-4
1.733755608E1,1.795053482E-3,-5.578743294E-4,8.671315154E-4
1.734753408E1,-1.602567849E-3,-5.225297064E-4,1.216024975E-4
1.735751208E1,1.838805620E-4,1.186952926E-3,9.325350402E-4
1.736749008E1,6.980974576E-4,2.141762525E-4,8.727241075E-4
1.737746808E1,-1.031359425E-3,-2.308385447E-4,3.427550837E-4
1.738744508E1,6.410771166E-4,-6.111618131E-5,1.215848024E-4
1.739742308E1,4.184368299E-4,1.506154425E-3,1.101332018E-4
1.740740108E1,-1.197353355E-3,1.051370054E-4,-4.185144644E-5
1.741737908E1,-1.155807986E-3,-8.661020547E-5,5.443103146E-4
1.742735708E1,-2.545188647E-3,-3.033969551E-4,3.871562949E-4
1.743733508E1,8.396892226E-4,-8.714850992E-5,1.610612497E-3
1.744731308E1,1.067891950E-3,-1.044739969E-3,1.576927956E-3
1.745729108E1,1.146188821E-3,3.383960575E-5,-1.793036005E-3
1.746726908E1,-6.358403480E-4,6.274227053E-4,-1.335412962E-3
1.747724708E1,-1.688055345E-3,1.223172061E-3,7.450485136E-4
1.748722508E1,-2.969870111E-4,-2.961307764E-4,-2.084825537E-4
1.749720308E1,2.833157778E-4,-8.974727243E-4,4.751508823E-4
1.750718108E1,-7.449308177E-4,-1.925341785E-4,2.594348625E-4
1.751715908E1,-7.060485659E-4,-1.304936595E-3,-1.091466547E-4
1.752713708E1,-3.470745869E-4,-8.718222380E-4,-2.091159986E-4
1.753711508E1,-4.583947593E-4,-1.239337958E-3,-1.272249967E-3
1.754709308E1,-6.165740779E-4,-7.153190672E-4,-1.574977068E-3
1.755707108E1,-1.354802283E-3,1.451484859E-4,-1.142332330E-4
1.756704908E1,8.667286602E-4,-9.071826935E-4,1.720110304E-4
1.757702708E1,1.732414821E-4,-1.040341333E-3,2.830648737E-4
1.758700508E1,-3.463648027E-4,-1.516425982E-3,5.657899892E-4
1.759698308E1,4.885361996E-4,5.991887301E-4,-8.078684332E-4
1.760696108E1,5.690425169E-4,4.413789138E-4,-1.072008163E-3
1.761693908E1,2.622463508E-4,-1.397226006E-4,-2.024860296E-4
1.762691708E1,-4.674370866E-4,2.066669986E-4,-5.200989544E-4
1.763689508E1,-8.695743745E-4,-3.233021125E-4,4.049642303E-5
1.764687308E1,6.004905445E-4,2.748444676E-4,1.835081785E-4
1.765685108E1,2.077745972E-3,-1.678051427E-3,7.904425729E-4
1.766682908E1,1.681357622E-3,-7.097609341E-4,-5.501993292E-5
1.767680708E1,2.916265279E-3,-1.162764616E-3,3.758795501E-4
1.768678508E1,1.863003592E-3,-1.031726599E-3,3.309269377E-4
1.769676283E1,1.303739729E-3,-1.047438942E-3,5.955083179E-5
1.770674083E1,2.605592366E-3,1.789769158E-4,1.127891708E-3
1.771671883E1,1.113423146E-3,-2.300851047E-4,-1.403442933E-3
1.772669683E1,2.775746398E-4,-2.516368404E-3,4.005179508E-4
1.773667483E1,-1.815543510E-4,5.441363901E-4,-3.374440130E-4
1.774665283E1,4.286545445E-4,5.975151435E-4,8.897865191E-4
1.775663083E1,1.202569110E-3,-3.529675305E-4,-2.261246846E-5
1.776660883E1,1.521724742E-3,-6.456132978E-4,-2.376213088E-4
1.777658683E1,-2.016067738E-4,4.585329443E-4,1.100084512E-3
1.778656483E1,-4.597846419E-4,4.936456680E-4,7.877602475E-4
1.779654283E1,-7.964082761E-4,-6.864005700E-4,-1.502824598E-3
1.780652083E1,-2.904537832E-4,-9.150980040E-4,-3.834139497E-4
1.781649883E1,2.550073899E-3,-1.227220520E-3,5.894387723E-4
1.782647683E1,-1.094613690E-4,-3.196420148E-4,1.629787264E-3
1.783645383E1,8.378250059E-4,-2.224370837E-4,-8.448954031E-5
1.784643183E1,-9.458244313E-4,-7.340861484E-4,3.608034749E-4
1.785640983E1,7.655227673E-4,-1.391354017E-3,1.480168721E-4
1.786638783E1,9.947877843E-4,6.284704432E-4,1.007487444E-4
1.787636583E1,2.251267200E-3,2.622855827E-4,1.683930313E-4
