"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.242713879E1,8.128097534E-2,9.790839844E0,3.468287659E-1
1.243711679E1,1.098715210E-1,9.774374084E0,3.261717224E-1
1.244709479E1,1.118174744E-1,9.762997742E0,2.817141724E-1
1.245707279E1,1.020877075E-1,9.784702606E0,2.562670898E-1
1.246705079E1,1.176553345E-1,9.785600739E0,2.495310974E-1
1.247702879E1,1.550775146E-1,9.760602722E0,3.004252625E-1
1.248700679E1,1.889071655E-1,9.770781555E0,3.622467041E-1
1.249698479E1,8.996292114E-2,9.789342957E0,4.317022705E-1
1.250696279E1,6.376739502E-2,9.805958405E0,3.212319946E-1
1.251694079E1,7.319778442E-2,9.786349182E0,2.571652222E-1
1.252691879E1,5.792953491E-2,9.771380310E0,3.261717224E-1
1.253689679E1,8.053253174E-2,9.780661011E0,2.627037048E-1
1.254687479E1,1.296304321E-1,9.783205719E0,2.076182556E-1
1.255685279E1,2.124082947E-1,9.780810699E0,1.833686829E-1
1.256683079E1,2.031275940E-1,9.752818909E0,3.210823059E-1
1.257680879E1,1.221459961E-1,9.770182800E0,4.559518433E-1
1.258678679E1,6.810836792E-2,9.825867004E0,4.634362793E-1
1.259676479E1,4.864883423E-2,9.823621674E0,4.111949158E-1
1.260674279E1,2.469863892E-2,9.785151672E0,3.279679871E-1
1.261672079E1,7.694000244E-2,9.758956146E0,2.447410583E-1
1.262669879E1,1.368154907E-1,9.767488403E0,2.372566223E-1
1.263667679E1,1.474433899E-1,9.782756653E0,3.052153015E-1
1.264665479E1,1.802252197E-1,9.792636108E0,3.701802063E-1
1.265663179E1,1.303788757E-1,9.797126770E0,3.933819580E-1
1.266660979E1,1.058299255E-1,9.772577820E0,3.701802063E-1
1.267658779E1,6.855743408E-2,9.761201477E0,3.580554199E-1
1.268656579E1,2.320175171E-2,9.779313812E0,3.101550293E-1
1.269654304E1,6.286926270E-2,9.784702606E0,3.258723450E-1
1.270652104E1,9.340576172E-2,9.802665253E0,3.209326172E-1
1.271649904E1,1.173559570E-1,9.770332489E0,3.977229309E-1
1.272647704E1,1.624122620E-1,9.760752411E0,3.926335144E-1
1.273645504E1,1.327738953E-1,9.773475952E0,3.068618774E-1
1.274643304E1,5.807922363E-2,9.790390778E0,2.356100464E-1
1.275641104E1,8.487350464E-2,9.806706848E0,2.326162720E-1
1.276638904E1,1.422042847E-1,9.787097626E0,3.243754578E-1
1.277636704E1,1.212478638E-1,9.757010193E0,3.688330078E-1
1.278634504E1,1.163081360E-1,9.763596497E0,3.719764709E-1
1.279632304E1,1.269360352E-1,9.779313812E0,2.875520325E-1
1.280630104E1,1.243913269E-1,9.778715057E0,2.026785278E-1
1.281627904E1,1.317260742E-1,9.761949921E0,1.675016785E-1
1.282625704E1,7.634124756E-2,9.776469727E0,2.427951050E-1
1.283623504E1,4.520599365E-2,9.801168365E0,3.121009827E-1
1.284621304E1,7.080276489E-2,9.796977081E0,2.986289978E-1
1.285619104E1,8.696914673E-2,9.775870972E0,4.159849548E-1
1.286616904E1,9.535171509E-2,9.770033112E0,4.381388855E-1
1.287614704E1,1.248403931E-1,9.787097626E0,3.472778320E-1
1.288612504E1,1.311273193E-1,9.796677704E0,2.543211365E-1
1.289610304E1,1.248403931E-1,9.767937469E0,2.299218750E-1
1.290608104E1,3.936813354E-2,9.764344940E0,2.505789185E-1
1.291605904E1,8.502319336E-2,9.780211945E0,3.088078308E-1
1.292603704E1,1.107696533E-1,9.804910583E0,4.522096252E-1
1.293601504E1,1.321751404E-1,9.784852295E0,4.775070190E-1
1.294599304E1,9.774673462E-2,9.770781555E0,3.814068604E-1
1.295597104E1,8.921447754E-2,9.774074707E0,3.144960022E-1
1.296594904E1,1.115180969E-1,9.794881439E0,2.496807861E-1
1.297592704E1,8.801696777E-2,9.779014435E0,1.905537415E-1
1.298590504E1,6.481521606E-2,9.780211945E0,1.848655701E-1
1.299588304E1,9.116043091E-2,9.771529999E0,1.914518738E-1
1.300586104E1,1.383123779E-1,9.786498871E0,2.344125366E-1
1.301583904E1,1.526824951E-1,9.782756653E0,2.733316040E-1
1.302581704E1,1.338217163E-1,9.767338715E0,3.237767029E-1
1.303579504E1,1.416055298E-1,9.776619415E0,3.201841736E-1
1.304577304E1,1.204994202E-1,9.789792023E0,2.909948730E-1
1.305575104E1,8.726852417E-2,9.785001984E0,2.793191528E-1
1.306572904E1,8.696914673E-2,9.772428131E0,2.612068176E-1
1.307570704E1,6.361770630E-2,9.783654785E0,2.427951050E-1
1.308568504E1,1.157093811E-1,9.783056030E0,3.076103210E-1
1.309566304E1,1.122665405E-1,9.793234863E0,3.790118408E-1
1.310564104E1,8.352630615E-2,9.786199493E0,4.135899353E-1
1.311561904E1,8.083190918E-2,9.764195251E0,3.796105957E-1
1.312559704E1,1.152603149E-1,9.771230621E0,2.957849121E-1
1.313557504E1,1.097218323E-1,9.794432373E0,2.695893860E-1
1.314555304E1,1.146615601E-1,9.779762878E0,2.980302429E-1
1.315553104E1,1.375639343E-1,9.762249298E0,3.140469360E-1
1.316550904E1,9.280700684E-2,9.789043579E0,3.634442139E-1
1.317548704E1,7.679031372E-2,9.780661011E0,3.285667419E-1
1.318546504E1,7.574249268E-2,9.791139221E0,2.278262329E-1
1.319544304E1,6.706054688E-2,9.781559143E0,1.178050232E-1
1.320542104E1,5.224136353E-2,9.791588287E0,1.136137390E-1
1.321539904E1,5.583389282E-2,9.778715057E0,2.613565063E-1
1.322537704E1,1.465452576E-1,9.772278442E0,4.748126221E-1
1.323535504E1,1.748364258E-1,9.760453033E0,5.207670593E-1
1.324533304E1,9.131011963E-2,9.796228638E0,4.450245667E-1
1.325531104E1,9.864486694E-2,9.810748444E0,2.992277527E-1
1.326528904E1,6.496490479E-2,9.790091400E0,2.182461548E-1
1.327526704E1,8.143066406E-2,9.750723267E0,1.896556091E-1
1.328524504E1,1.073268127E-1,9.746831360E0,2.059716797E-1
1.329522304E1,1.604663086E-1,9.795929260E0,2.652484131E-1
1.330520104E1,1.366658020E-1,9.813592529E0,3.135978699E-1
1.331517904E1,1.109193420E-1,9.772278442E0,3.020718384E-1
1.332515704E1,9.131011963E-2,9.747579803E0,2.430944824E-1
1.333513504E1,5.987548828E-2,9.782157898E0,2.094145203E-1
1.334511304E1,6.182144165E-2,9.801916809E0,2.737806702E-1
1.335509104E1,5.972579956E-2,9.790989532E0,3.285667419E-1
1.336506904E1,6.870712280E-2,9.768236847E0,3.372486877E-1
1.337504704E1,1.462458801E-1,9.770033112E0,3.206332397E-1
1.338502504E1,1.586700439E-1,9.781259766E0,3.110531616E-1
1.339500304E1,1.332229614E-1,9.785600739E0,2.372566223E-1
1.340498104E1,1.124162292E-1,9.765392761E0,1.790277100E-1
1.341495904E1,1.425036621E-1,9.763297119E0,1.745370483E-1
1.342493704E1,1.362167358E-1,9.794282684E0,1.787283325E-1
1.343491504E1,1.008901978E-1,9.779463501E0,2.847079468E-1
1.344489304E1,1.160087585E-1,9.774074707E0,3.757186890E-1
1.345487104E1,6.975494385E-2,9.789492645E0,4.143383789E-1
1.346484904E1,4.760101318E-2,9.793983307E0,3.544628906E-1
1.347482704E1,6.945556641E-2,9.794582062E0,2.850073242E-1
1.348480504E1,5.643264771E-2,9.785301361E0,2.119592285E-1
1.349478304E1,6.032455444E-2,9.773775330E0,1.501377869E-1
1.350476104E1,8.981323242E-2,9.776020660E0,1.513352966E-1
1.351473904E1,1.287322998E-1,9.793983307E0,2.055226135E-1
1.352471704E1,1.763333130E-1,9.785750427E0,3.073109436E-1
1.353469504E1,1.212478638E-1,9.771829376E0,4.239184570E-1
1.354467304E1,1.478924561E-1,9.796228638E0,3.749702454E-1
1.355465104E1,1.251397705E-1,9.786498871E0,2.662962341E-1
1.356462904E1,7.469467163E-2,9.788893890E0,2.059716797E-1
1.357460704E1,7.963439941E-2,9.777816925E0,2.113604736E-1
1.358458504E1,7.125183105E-2,9.770781555E0,2.550695801E-1
1.359456304E1,1.170565796E-1,9.791438599E0,3.016227722E-1
1.360454104E1,1.511856079E-1,9.776170349E0,3.179388428E-1
1.361451904E1,1.348695374E-1,9.783205719E0,3.514691162E-1
1.362449704E1,1.228944397E-1,9.784702606E0,3.101550293E-1
1.363447504E1,1.146615601E-1,9.778265991E0,2.730322266E-1
1.364445304E1,6.421646118E-2,9.783505096E0,2.100132751E-1
1.365443104E1,4.670288086E-2,9.797126770E0,1.869612122E-1
1.366440904E1,4.834945679E-2,9.814939728E0,1.441502380E-1
1.367438704E1,8.487350464E-2,9.791438599E0,1.685494995E-1
1.368436504E1,1.139131165E-1,9.759405212E0,1.550775146E-1
1.369434333E1,1.363664246E-1,9.758806458E0,1.716929626E-1
1.370432033E1,1.785786438E-1,9.787247314E0,2.131567383E-1
1.371429833E1,9.684860229E-2,9.795629883E0,2.404000854E-1
1.372427633E1,3.233276367E-2,9.802066498E0,2.348616028E-1
1.373425433E1,6.930587769E-2,9.779463501E0,2.378553772E-1
1.374423233E1,1.077758789E-1,9.768536224E0,2.728825378E-1
1.375421033E1,1.459465027E-1,9.782008209E0,2.775228882E-1
1.376418833E1,1.386117554E-1,9.782606964E0,2.863545227E-1
1.377416633E1,2.170486450E-1,9.786199493E0,2.936892700E-1
1.378414433E1,1.752854919E-1,9.751322021E0,3.502716064E-1
1.379412233E1,7.978408813E-2,9.761800232E0,3.900888062E-1
1.380410033E1,3.218307495E-2,9.784403229E0,3.275189209E-1
1.381407833E1,-5.164260864E-2,9.818532257E0,2.670446777E-1
1.382405633E1,-7.484436035E-4,9.795629883E0,2.324665833E-1
1.383403433E1,6.795867920E-2,9.786349182E0,2.727328491E-1
1.384401233E1,1.151106262E-1,9.757758636E0,3.073109436E-1
1.385399033E1,1.401086426E-1,9.774673462E0,2.751278687E-1
1.386396833E1,2.011816406E-1,9.778715057E0,2.321672058E-1
1.387394633E1,1.683998108E-1,9.787546692E0,2.284249878E-1
1.388392433E1,1.344204712E-1,9.790241089E0,2.227368164E-1
1.389390233E1,7.634124756E-2,9.780661011E0,1.889071655E-1
1.390388033E1,4.131408691E-2,9.780361633E0,1.604663086E-1
1.391385833E1,-2.484832764E-2,9.798473969E0,1.838177490E-1
1.392383633E1,3.308120728E-2,9.786349182E0,1.519340515E-1
1.393381433E1,1.209484863E-1,9.785600739E0,1.972897339E-1
1.394379233E1,1.767823792E-1,9.773026886E0,2.760260010E-1
1.395377033E1,2.107617188E-1,9.770033112E0,2.887495422E-1
1.396374833E1,1.573228455E-1,9.770931244E0,2.975811768E-1
1.397372633E1,7.409591675E-2,9.807006226E0,2.597099304E-1
1.398370433E1,3.996688843E-2,9.796977081E0,1.999841309E-1
1.399368233E1,6.735992432E-3,9.794432373E0,1.663041687E-1
1.400366033E1,5.448669434E-2,9.779164124E0,1.601669312E-1
1.401363833E1,9.116043091E-2,9.772577820E0,2.320175171E-1
1.402361633E1,1.658551025E-1,9.786798248E0,3.056643677E-1
1.403359433E1,2.273771667E-1,9.791588287E0,3.731739807E-1
1.404357233E1,1.854643250E-1,9.782008209E0,4.201762390E-1
1.405355033E1,1.399589539E-1,9.780361633E0,3.124003601E-1
1.406352833E1,2.005828857E-2,9.776469727E0,1.746867371E-1
1.407350633E1,-1.347198486E-3,9.792486420E0,7.244934082E-2
1.408348433E1,5.059478760E-2,9.794432373E0,1.655557251E-1
1.409346233E1,1.202000427E-1,9.780211945E0,3.353027344E-1
1.410344033E1,1.564247131E-1,9.776170349E0,3.616479492E-1
1.411341833E1,1.477427673E-1,9.774074707E0,3.097059631E-1
1.412339633E1,1.233435059E-1,9.796078949E0,2.317181396E-1
1.413337433E1,7.888595581E-2,9.791887665E0,1.502874756E-1
1.414335233E1,3.158432007E-2,9.780361633E0,1.173559570E-1
1.415333033E1,1.071771240E-1,9.765093384E0,1.645079041E-1
1.416330833E1,1.332229614E-1,9.777218170E0,2.579136658E-1
1.417328633E1,1.236428833E-1,9.797575836E0,3.418890381E-1
1.418326433E1,1.350192261E-1,9.793234863E0,3.668870544E-1
1.419324233E1,9.026229858E-2,9.777517548E0,3.119512939E-1
1.420322033E1,3.832031250E-2,9.773925018E0,2.028282166E-1
1.421319833E1,8.726852417E-2,9.794132996E0,1.474433899E-1
1.422317633E1,1.224453735E-1,9.788145447E0,1.703457642E-1
1.423315433E1,5.912704468E-2,9.782906342E0,2.161505127E-1
1.424313233E1,1.062789917E-1,9.752818909E0,1.968406677E-1
1.425311033E1,1.761836243E-1,9.780511322E0,2.499801636E-1
1.426308833E1,1.622625732E-1,9.805060272E0,2.549198914E-1
1.427306633E1,9.759704590E-2,9.794432373E0,3.225791931E-1
1.428304433E1,1.052311707E-1,9.780661011E0,3.082090759E-1
1.429302233E1,3.652404785E-2,9.775421906E0,2.263293457E-1
1.430300033E1,4.445755005E-2,9.798324280E0,1.393601990E-1
1.431297833E1,4.415817261E-2,9.801318054E0,2.163002014E-1
1.432295633E1,8.352630615E-2,9.787995758E0,3.477268982E-1
1.433293433E1,1.657054138E-1,9.773475952E0,3.444337463E-1
1.434291233E1,1.411564636E-1,9.775870972E0,3.676354980E-1
1.435289033E1,1.185534668E-1,9.781559143E0,3.734733582E-1
1.436286833E1,1.181044006E-1,9.797126770E0,2.776725769E-1
1.437284633E1,7.798782349E-2,9.768087158E0,2.004331970E-1
1.438282433E1,9.565109253E-2,9.754615173E0,1.823208618E-1
1.439280233E1,1.344204712E-1,9.772428131E0,1.854643250E-1
1.440278033E1,1.432521057E-1,9.784702606E0,2.290237427E-1
1.441275833E1,1.719923401E-1,9.794582062E0,2.534230042E-1
1.442273633E1,1.465452576E-1,9.775721283E0,2.151026917E-1
1.443271433E1,1.260379028E-1,9.772727509E0,1.983375549E-1
1.444269233E1,1.020877075E-1,9.773326263E0,1.655557251E-1
1.445267033E1,6.361770630E-2,9.789492645E0,2.106120300E-1
1.446264833E1,9.056167603E-2,9.781858521E0,2.800675964E-1
1.447262633E1,1.260379028E-1,9.777667236E0,2.794688416E-1
1.448260433E1,1.660047913E-1,9.772577820E0,2.760260010E-1
1.449258233E1,1.344204712E-1,9.782307587E0,2.700384521E-1
1.450256033E1,1.535806274E-1,9.783954163E0,2.656974792E-1
1.451253833E1,1.474433899E-1,9.767189026E0,2.838098145E-1
1.452251633E1,1.257385254E-1,9.789342957E0,3.206332397E-1
1.453249433E1,1.267863464E-1,9.807455292E0,2.592608643E-1
1.454247233E1,1.315763855E-1,9.772727509E0,2.200424194E-1
1.455245033E1,7.424560547E-2,9.761500854E0,2.598596191E-1
1.456242833E1,1.161584473E-1,9.782307587E0,2.863545227E-1
1.457240633E1,1.046324158E-1,9.785451050E0,2.875520325E-1
1.458238433E1,8.262817383E-2,9.800419922E0,2.977308655E-1
1.459236233E1,9.041198730E-2,9.776619415E0,2.031275940E-1
1.460234033E1,1.236428833E-1,9.762548676E0,2.031275940E-1
1.461231833E1,1.297801208E-1,9.774673462E0,2.260299683E-1
1.462229633E1,1.092727661E-1,9.789193268E0,2.278262329E-1
1.463227433E1,1.050814819E-1,9.797875214E0,2.624043274E-1
1.464225233E1,1.049317932E-1,9.776769104E0,2.715353394E-1
1.465223033E1,1.101708984E-1,9.776320038E0,2.567161560E-1
1.466220833E1,3.667373657E-2,9.774374084E0,3.092568970E-1
1.467218633E1,1.245410156E-1,9.787546692E0,3.125500488E-1
1.468216433E1,1.658551025E-1,9.780062256E0,2.992277527E-1
1.469214267E1,1.402583313E-1,9.794282684E0,2.815644836E-1
1.470212067E1,1.204994202E-1,9.783505096E0,2.204914856E-1
1.471209867E1,1.582209778E-1,9.765093384E0,1.901046753E-1
1.472207667E1,1.592687988E-1,9.784103851E0,1.996847534E-1
1.473205467E1,1.070274353E-1,9.794432373E0,1.992356873E-1
1.474203267E1,9.759704590E-2,9.783205719E0,1.712438965E-1
1.475201067E1,9.520202637E-2,9.777367859E0,1.519340515E-1
1.476198867E1,9.969268799E-2,9.790540466E0,1.869612122E-1
1.477196667E1,7.933502197E-2,9.804162140E0,1.603166199E-1
1.478194467E1,8.562194824E-2,9.792935486E0,1.035845947E-1
1.479192267E1,6.780899048E-2,9.753866730E0,5.134323120E-2
1.480190067E1,7.035369873E-2,9.768985291E0,4.236190796E-2
1.481187867E1,6.197113037E-2,9.786199493E0,1.228944397E-1
1.482185667E1,1.068777466E-1,9.803413696E0,2.321672058E-1
1.483183467E1,1.547781372E-1,9.784403229E0,3.341052246E-1
1.484181267E1,1.531315613E-1,9.761800232E0,3.531156921E-1
1.485179067E1,8.801696777E-2,9.782157898E0,2.206411743E-1
1.486176867E1,8.666976929E-2,9.794582062E0,1.219963074E-1
1.487174667E1,1.187031555E-1,9.800569611E0,1.634600830E-1
1.488172467E1,1.568737793E-1,9.770781555E0,2.221380615E-1
1.489170267E1,1.905537415E-1,9.775721283E0,1.998344421E-1
1.490168067E1,1.580712891E-1,9.770781555E0,9.340576172E-2
1.491165867E1,1.442999268E-1,9.780960388E0,-2.409988403E-2
1.492163667E1,-1.916015625E-2,9.788444824E0,-2.260299683E-2
1.493161467E1,2.784210205E-1,9.787546692E0,-5.852828979E-2
1.494159267E1,1.169068909E-1,9.781858521E0,6.182144165E-2
1.495157067E1,1.523831177E-1,9.787097626E0,9.340576172E-2
1.496154867E1,-1.796264648E-3,9.773925018E0,1.347198486E-3
1.497152667E1,-5.343887329E-2,9.772278442E0,-2.189945984E-1
1.498150467E1,1.158590698E-1,9.768835602E0,-2.650987244E-1
1.499148267E1,-4.849914551E-2,9.758656769E0,-1.998344421E-1
1.500146067E1,9.879455566E-3,9.783205719E0,-1.127156067E-1
1.501143867E1,1.363664246E-1,9.783505096E0,1.336720276E-1
1.502141667E1,1.002914429E-1,9.769434357E0,1.748364258E-1
1.503139467E1,9.654922485E-2,9.737101593E0,1.736389160E-2
1.504137267E1,3.011737061E-1,9.716743927E0,-1.305285645E-1
1.505135067E1,2.793191528E-1,9.707163849E0,-1.020877075E-1
1.506132867E1,1.429527283E-1,9.755363617E0,7.933502197E-3
1.507130667E1,1.257385254E-1,9.740245056E0,-2.859054565E-2
1.508128467E1,1.324745178E-1,9.708960114E0,6.676116943E-2
1.509126267E1,2.429447937E-1,9.670490112E0,2.415975952E-1
1.510124067E1,3.879931641E-1,9.605525208E0,3.770658875E-1
1.511121867E1,2.154020691E-1,9.624685364E0,4.258644104E-1
1.512119667E1,-1.209484863E-1,9.623936920E0,4.858895874E-1
1.513117467E1,-1.957928467E-1,9.650431824E0,6.490502930E-1
1.514115267E1,1.122665405E-2,9.575138397E0,8.080197144E-1
1.515113067E1,2.781216431E-1,9.526489563E0,8.487350464E-1
1.516110867E1,-2.558180237E-1,9.506880341E0,6.035449219E-1
1.517108667E1,6.863227844E-1,9.509724426E0,1.941911774E0
1.518106467E1,2.779719543E-1,9.476044464E0,1.666035461E0
1.519104267E1,-4.125421143E-1,9.464219055E0,1.468296661E0
1.520102067E1,3.335064697E-1,9.429790649E0,1.984722748E0
1.521099867E1,1.019380188E-1,9.312135315E0,1.803599396E0
1.522097667E1,1.648072815E-1,9.313332825E0,2.051034851E0
1.523095467E1,3.805087280E-1,9.359886017E0,2.560874634E0
1.524093267E1,1.586700439E-1,9.321416016E0,2.651585999E0
1.525091067E1,1.736389160E-1,9.292675781E0,2.801424408E0
1.526088867E1,1.338217163E-1,9.224567413E0,2.807262268E0
1.527086667E1,2.956352234E-1,9.197623444E0,2.896925812E0
1.528084467E1,3.061134338E-1,9.188791809E0,3.228336639E0
1.529082267E1,-4.722679138E-1,9.177415466E0,3.408262482E0
1.530080067E1,3.891906738E-2,9.132658539E0,3.310964813E0
1.531077867E1,3.091072083E-1,9.124126282E0,3.330424347E0
1.532075667E1,1.755848694E-1,9.057514801E0,3.628903656E0
1.533073467E1,1.893562317E-1,9.033115540E0,3.702550507E0
1.534071267E1,-1.197509766E-3,8.949738922E0,3.711531830E0
1.535069067E1,-3.832031250E-2,8.880433044E0,3.612288208E0
1.536066867E1,-8.666976929E-2,8.851393433E0,3.454366608E0
1.537064667E1,-4.490661621E-1,8.696465607E0,3.375780029E0
1.538062467E1,-5.855822754E-1,8.617579651E0,3.439397736E0
1.539060267E1,-5.086422729E-1,8.502169647E0,3.788771210E0
1.540058067E1,-2.918930054E-1,8.483757935E0,4.012256470E0
1.541055867E1,-1.914518738E-1,8.434061279E0,4.294120331E0
1.542053667E1,-1.567240906E-1,8.330476685E0,4.694986725E0
1.543051467E1,-2.092648315E-1,8.406069489E0,4.977898407E0
1.544049267E1,-1.782792664E-1,8.361162872E0,5.124892731E0
1.545047067E1,-6.137237549E-2,8.387957153E0,5.329217834E0
1.546044867E1,1.643582153E-1,8.353678436E0,5.070106659E0
1.547042667E1,2.154020691E-1,8.275840302E0,5.004992065E0
1.548040467E1,-8.951385498E-2,8.140072632E0,4.979395294E0
1.549038167E1,-1.546284485E-1,8.081694031E0,4.985083466E0
1.550035967E1,3.008743286E-2,8.009544067E0,5.063670044E0
1.551033767E1,1.691482544E-1,8.015531616E0,5.206024017E0
1.552031567E1,4.278103638E-1,8.023016052E0,5.360951843E0
1.553029367E1,5.571414185E-1,7.953261108E0,5.342989197E0
1.554027167E1,5.026547241E-1,7.591463470E0,5.414540405E0
1.555024967E1,3.332070923E-1,7.191195831E0,5.591921539E0
1.556022767E1,1.649569702E-1,7.735464020E0,5.756429443E0
1.557020567E1,8.228388977E-1,8.016429749E0,5.669011230E0
1.558018367E1,9.334588623E-1,7.729177094E0,6.375991058E0
1.559016167E1,8.240364075E-1,7.285050659E0,6.862329712E0
1.560013967E1,5.758525085E-1,6.857539673E0,7.168742523E0
1.561011767E1,2.474354553E-1,6.695726166E0,7.507937164E0
1.562009567E1,3.230282593E-1,6.932533722E0,7.597301331E0
1.563007367E1,5.683680725E-1,6.315816193E0,7.414381714E0
1.564005167E1,-1.363664246E-1,7.639663239E0,7.566465454E0
1.565002967E1,2.306703186E-1,8.248596954E0,6.595584412E0
1.566000767E1,-1.583706665E-1,6.646628265E0,6.352938995E0
1.566998567E1,-5.375321960E-1,6.542295227E0,6.133046265E0
1.567996367E1,-4.834945679E-1,6.540948029E0,5.849236450E0
1.568994129E1,-1.866618347E-1,6.384972382E0,5.779780884E0
1.569991929E1,1.384620667E-1,6.354884949E0,5.974076843E0
1.570989729E1,9.071136475E-2,6.358627167E0,6.263425140E0
1.571987529E1,-1.505868530E-1,6.021827545E0,6.505920868E0
1.572985329E1,-3.832031250E-1,5.730982361E0,7.103029175E0
1.573983129E1,-2.649490356E-1,5.743406525E0,7.649093628E0
1.574980929E1,1.178050232E-1,5.684878235E0,7.942184143E0
1.575978729E1,5.887257385E-1,5.516927490E0,8.193810883E0
1.576976529E1,7.366181946E-1,5.848787384E0,8.356073456E0
1.577974329E1,2.592608643E-1,5.616171112E0,8.401279449E0
1.578972129E1,3.323089600E-1,5.239254913E0,8.365354156E0
1.579969929E1,5.234614563E-1,5.003345490E0,8.206534424E0
1.580967729E1,2.335144043E-2,4.924010468E0,8.063432007E0
1.581965529E1,3.474275208E-1,4.971461792E0,8.489146729E0
1.582963329E1,-2.604583740E-1,4.778962097E0,8.403824158E0
1.583961129E1,-3.867956543E-1,4.790488129E0,8.220904541E0
1.584958929E1,-2.260299683E-1,4.584815826E0,8.040230255E0
1.585956729E1,1.666035461E-1,4.433031464E0,8.036937103E0
1.586954529E1,7.424560547E-2,4.266876984E0,8.366401978E0
1.587952329E1,-2.170486450E-1,4.131259003E0,8.787176971E0
1.588950129E1,-3.376977539E-1,4.008214874E0,9.190288696E0
1.589947929E1,-4.846920776E-1,3.948339386E0,9.338480530E0
1.590945729E1,-7.993377686E-2,3.804039459E0,9.230405273E0
1.591943529E1,3.811074829E-1,3.610342255E0,9.198222198E0
1.592941329E1,7.447013855E-1,3.438200226E0,9.318422241E0
1.593939129E1,8.378077698E-1,3.266806641E0,9.666448517E0
1.594936929E1,5.939648438E-1,3.125350800E0,1.003004242E1
1.595934729E1,-4.565505981E-2,3.077151031E0,1.011237122E1
1.596932529E1,-6.176156616E-1,3.107388153E0,9.964179382E0
1.597930329E1,-9.361532593E-1,3.031945038E0,9.475595398E0
1.598928129E1,-9.029223633E-1,2.735561371E0,9.007668457E0
1.599925929E1,-4.790039062E-1,2.716850281E0,9.053473206E0
1.600923729E1,-9.101074219E-2,2.695744171E0,9.410929871E0
1.601921529E1,-1.812730408E-1,2.326162720E0,9.753118286E0
1.602919329E1,-6.024971008E-1,2.025587769E0,9.831704865E0
1.603917129E1,-4.444258118E-1,2.235900421E0,9.321565704E0
1.604914929E1,1.811233521E-2,1.854792938E0,9.045839081E0
1.605912729E1,5.016069031E-1,1.795067139E0,9.194030914E0
1.606910529E1,8.229885864E-1,1.973496094E0,9.602381744E0
